       1       0    6193    6.0000    5  113    4  111
     3   -0.058   -0.349     -0.027  0.199     1.14    -1.88    -0.53     2.24
    -2    0.751   -0.813      0.563  0.006     1.59    -1.62     0.18     1.26
     2    1.357   -2.116      0.148  0.006     2.49     0.57     0.24     1.24
    -2   -0.475    0.221      1.398  0.006     1.07     1.40     3.38     3.95
     2   -0.160   -0.106     -0.034  0.006     1.14    -0.05     0.62     4.83
    -2    0.139   -0.628     -0.077  0.006    -1.36     1.67    -1.28     2.15
    -1    0.024    0.133      0.046  0.010     0.31     2.59    -0.51     1.95
     3    0.156   -0.235     -0.774  0.199     1.86     1.87    -2.37     3.92
     2   -0.284   -0.523     -0.417  0.006     0.00    -5.09    -1.12     2.70
    -4    0.752   -0.221     -0.599  1.350     1.38    -4.18    -1.75     4.04
     2   -0.193   -0.009     -0.015  0.006    -3.37    -2.31     0.57     5.07
    -1   -0.229    0.374     -1.451  0.010     0.44     1.97    -8.58     9.41
    -3    1.557    1.123     -0.018  0.199     3.73     3.00     0.03     2.30
     1    0.208    0.352      0.292  0.010     2.92     1.55     0.98     3.20
    -1   -1.535    1.193     -0.072  0.010    -1.34     4.66    -0.00     0.07
     2   -0.683    0.535      0.061  0.006    -1.34     4.66    -0.00     0.07
     3    0.310    0.267      0.557  0.199     2.36     1.76     0.18     2.10
     1    0.154   -0.004     -0.604  0.010     6.62    -1.22   -21.92    22.94
     3    0.367   -0.186     -0.428  0.199     3.05     1.58    -4.02     4.63
     1    0.091    0.213      0.156  0.010     1.73     3.26    -0.13     4.29
    -3   -0.308    0.219     -0.730  0.199    -0.50     2.38    -1.39     4.58
     4   -0.963    1.190      0.575  1.350    -1.63    -0.66     1.05     3.48
    -2   -0.296   -0.082      0.030  0.006    -1.11    -3.20     0.65     2.72
    -3   -1.778    1.179      0.427  0.199    -1.08     3.25     0.03     0.48
     1   -0.191   -0.188      2.656  0.010    -0.90     1.33     5.84     6.67
     2   -0.284   -0.651     -1.342  0.006    -2.16    -2.85    -3.58     4.80
    -2   -0.842   -0.836     -0.394  0.006    -1.95    -3.03    -0.46     2.51
     1   -1.201   -1.704      0.736  0.010    -4.99    -4.06     1.00     3.11
    -1   -0.136   -0.145      0.586  0.010    -3.40    -2.14     1.74     1.90
     2    0.753    0.110     -0.484  0.006     3.51    -3.40    -2.94     4.72
    -2    0.373   -0.368     -0.452  0.006     0.48    -3.13    -3.49     4.73
    -1    0.679   -0.172      0.170  0.010     2.52    -2.09     0.47     2.78
     1    0.681   -0.076     -0.114  0.010     8.95     1.27    -2.83    10.05
     2   -0.015    0.049     -0.128  0.006    -3.72    -1.21    -0.03     0.08
     1   -0.114    0.135     -0.045  0.010    -4.86     0.28    -2.87     3.92
     1    0.051    0.445     -0.097  0.010    -3.70     0.44    -0.30     1.80
    -1    0.055   -0.060      0.090  0.010    -0.12    -1.46    -0.46     2.03
     2    0.045   -0.868     -0.149  0.006     1.19    -5.00     0.11     4.68
    -2    0.318   -0.112     -1.273  0.006     4.12     2.13    -0.93     1.18
     2    0.659    1.978     -1.725  0.006     3.71     2.84    -0.54     1.05
    -4   -0.400    0.220     -0.777  1.350     1.37    -0.34    -1.25     3.99
     2   -0.165    0.029     -0.258  0.006    -3.87    -0.43    -3.86     7.27
     1    0.152   -0.252      0.581  0.010     3.42     0.32     5.73     6.40
    -2    1.112   -1.069      1.211  0.006     2.95    -0.20     1.16     2.08
     2    0.634    0.181     -0.674  0.006     0.75    -1.01    -2.59     3.38
    -3   -0.278    0.583      0.538  0.199    -1.88     0.88     3.47     6.28
    -2   -0.091   -0.125     -0.122  0.006    -2.23    -2.99     0.07     1.29
    -1   -0.300   -0.031     -0.792  0.010    -6.87    -4.24   -14.50    16.04
    -1    0.011   -0.356     -0.606  0.010    -0.80    -4.02    -7.08     8.36
     1    0.074   -0.713      0.839  0.010     3.36    -4.85     2.65     5.96
    -2    0.213   -0.099      0.178  0.006     3.14    -0.32     2.42     4.24
    -1    0.902   -0.529      0.462  0.010     3.42     0.67    -0.27     1.38
    -2    0.026    0.027      0.050  0.006     1.60     1.77     0.31     2.92
    -1    0.241   -0.060     -0.034  0.010     3.39     0.99    -1.44     2.02
     1   -0.321   -0.179     -0.073  0.010    -1.05    -4.69    -0.53     3.01
     1    0.154   -0.193     -0.405  0.010    -0.21    -2.86    -0.94     2.01
     1   -0.082    0.310     -0.448  0.010    -0.17    -2.71    -2.64     3.45
    -2    0.161    0.031      0.098  0.006     5.09     0.53     1.26     2.75
     1    2.121    0.308      0.598  0.010     2.79     0.05     0.03     0.09
    -1   -0.065    0.231     -0.154  0.010    -0.05    -0.55    -7.82     9.54
     3    0.562   -0.365      0.428  0.199     2.29    -4.52     2.94     6.02
    -2   -0.011   -0.078      0.024  0.006     0.40     1.24    -4.09     6.27
     2   -0.065    0.101     -1.151  0.006     0.17     2.26    -7.74     9.18
    -3    0.561   -0.693     -1.346  0.199     1.87    -1.85    -7.69     9.92
     2   -0.103   -0.041      0.029  0.006     0.56    -3.15     6.34     7.58
     2   -0.404   -0.309      0.463  0.006    -1.80    -1.06     0.95     1.59
    -1   -1.146    0.240      1.926  0.010    -3.99     0.18     3.65     4.97
    -2    0.171   -0.212      0.671  0.006     2.93     1.57     1.62     2.30
     2    0.253   -0.021      0.844  0.006     3.62     1.22     0.96     1.86
     1   -0.360    0.506     -0.475  0.010     0.67     0.89    -0.72     1.96
    -3    0.807   -0.375     -0.579  0.199     2.52     0.66    -1.42     2.22
     1    1.008   -0.334     -0.179  0.010     2.38    -2.66    -0.58     2.62
    -2    0.006    0.066      0.201  0.006     2.72    -1.90     6.78     7.60
     1    0.225   -0.214     -0.355  0.010     4.52    -0.87    -4.70     6.92
    -1    1.199   -0.276      0.499  0.010     2.57    -0.14     0.04     0.55
     1   -0.366    0.199      0.768  0.010     0.10     4.11     5.88     6.61
    -3   -0.158    0.243      0.019  0.199     0.13     3.69     0.28     4.04
    -2   -0.013   -0.031     -0.037  0.006    -2.82    -6.01    -1.20     6.62
