       1       0    1557    8.0000    1   27    4   31
    -2   -1.688    0.089     -0.948  0.006    -2.71     2.54    -0.54     1.75
     1   -0.209    0.484     -0.334  0.010    -1.63     3.36    -1.14     1.66
    -1   -1.234   -0.650      0.255  0.010    -0.97    -0.04     0.53     1.66
     1    0.013    0.006     -0.009  0.010    -0.89     1.22    -0.02     2.83
    -2   -0.512   -0.522     -0.247  0.006    -1.81    -1.19    -0.04     0.31
     2   -0.522   -0.998      0.695  0.006    -1.80    -1.51     0.10     0.57
     2    0.321    0.032     -0.339  0.006    -0.07    -1.78    -0.28     0.59
    -2    1.059   -1.023     -2.000  0.006     0.12    -1.70    -0.42     0.70
    -1   -1.069   -0.894     -0.113  0.010    -2.16    -1.21    -0.00     0.08
     2   -0.764   -0.733      0.011  0.006    -2.16    -1.21    -0.00     0.08
    -2   -0.136   -0.205      0.182  0.006    -0.66    -4.70     0.04     0.08
    -2    1.015   -0.481      0.290  0.006    -0.66    -4.70     0.04     0.08
    -1    1.010   -0.694      0.764  0.010    -0.66    -4.70     0.04     0.08
     3   -0.425   -0.458     -0.188  0.199    -0.83    -1.17     0.48     1.52
    -2    0.065    0.014      0.024  0.006    -0.90    -0.86     2.24     3.19
     1    0.534   -0.110     -0.295  0.010     0.59     0.09    -0.04     0.09
    -2    1.789   -0.136     -0.852  0.006     0.59     0.09    -0.04     0.09
    -1    0.236   -0.495     -0.484  0.010    -1.46     0.77    -0.37     2.64
     2    0.479   -1.009     -1.622  0.006    -2.68     1.21    -1.83     2.64
    -1   -0.131    0.837     -0.187  0.010     0.02     2.82    -0.03     0.10
     3    0.302    1.162     -0.408  0.199     0.02     2.82    -0.03     0.10
    -2   -0.746   -1.113     -0.217  0.006    -5.78     1.38    -0.01     0.10
     1   -0.356   -0.463     -0.011  0.010    -5.78     1.38    -0.01     0.10
     3    0.217   -1.049     -0.968  0.199    -1.57    -1.07    -0.04     0.10
    -3    0.315   -0.644      0.138  0.199    -1.57    -1.07    -0.04     0.10
     2    0.747   -0.739      0.632  0.006    -0.39     0.05     0.30     0.56
     2   -0.109    0.148      0.012  0.006    -1.26     0.18     0.11     1.26
     2    0.183    0.132     -0.337  0.006     1.16     1.82    -0.30     3.84
     2    0.231   -0.109     -0.184  0.006    -2.49     2.65    -0.78     1.17
     1    0.319   -0.150      0.776  0.010    -2.80     3.04     0.42     0.92
     1    0.044   -0.028      0.088  0.010    -2.87     0.98     0.31     2.47
     1   -0.585   -0.368      0.497  0.010    -3.71     2.77     0.02     0.11
    -1   -0.732   -0.680     -0.222  0.010    -3.71     2.77     0.02     0.11
    -2   -0.362   -0.170     -0.055  0.006    -1.28    -1.18     0.34     1.20
     1    0.336    0.140     -0.491  0.010    -0.22    -1.21    -0.40     0.91
    -2   -0.194   -0.394     -0.514  0.006    -3.48     1.62    -0.05     0.11
     4    0.074    0.122     -0.772  1.350    -2.60     2.25    -2.00     5.14
     2   -0.474   -0.071      0.060  0.006    -3.96    -0.17    -0.27     2.12
    -2   -0.651   -0.121      0.322  0.006    -2.06     0.38     0.01     0.11
     1   -0.373   -0.470      0.604  0.010    -1.14    -2.16     0.98     2.44
    -2   -0.116   -0.035      5.369  0.006    -0.76    -0.35     5.70     5.83
    -3   -0.212    0.165     -0.644  0.199    -4.17     4.83    -6.94     7.90
     1   -0.577   -0.381     -0.495  0.010    -3.27     1.84    -1.96     2.85
    -3    0.185   -0.458     -0.329  0.199     0.03     2.63    -0.05     0.12
     1    0.919   -0.038     -0.858  0.010     0.12     0.95    -0.68     1.92
    -1   -0.200    0.394      0.353  0.010    -1.83    -0.28     1.90     2.56
    -1    0.065   -0.132      0.209  0.010    -1.50    -3.11     9.67     9.88
    -1    0.426    0.372      1.187  0.010     0.85     0.60     5.40     6.33
    -2   -0.121   -0.151      1.265  0.006    -4.89     1.47    11.35    12.16
     1    0.426    0.115      0.503  0.010    -2.11     3.61     0.06     0.12
     2   -0.283   -0.052      0.184  0.006    -1.53     1.24     0.32     3.70
    -1    0.548   -0.439     -0.123  0.010     0.03    -1.49     0.19     1.36
    -1    1.304    0.801     -0.624  0.010    12.43     5.60    -6.37    16.06
     3    0.254   -0.092     -0.092  0.199     0.28    -3.04    -0.94     1.99
     2   -0.881    2.165     -4.985  0.006    -3.44     4.63    -3.73     4.12
    -2   -0.361    0.832     -1.017  0.006    -2.81     3.06    -0.11     0.12
    -2   -0.603   -2.219      3.037  0.006     0.04     0.39     3.69     4.37
     2    0.917    0.348      1.128  0.006     0.22     1.45     1.94     2.34
     1   -0.757    0.660      0.044  0.010    -2.97     0.97     0.27     2.47
    -1    0.775    0.518      0.294  0.010    -1.76     1.15     0.01     2.19
     1   -0.443   -0.277      0.554  0.010    -1.00    -0.75     0.93     1.27
    -1   -0.025   -0.009      0.678  0.010    -0.87     0.03     0.85     1.30
    -2   -0.282    0.715     -0.635  0.006    -0.40     1.29    -1.11     1.62
     2    0.689    0.410     -0.826  0.006    -0.24     1.65    -2.62     3.07
     1   -0.002   -0.007      0.143  0.010    -0.95     1.14     6.70     8.71
     1   -0.254   -0.140     -0.239  0.010    -3.45     2.02    -0.96     1.23
     1   -0.509   -0.356     -0.246  0.010    -4.01    -0.20    -0.40     2.12
     1   -0.426   -0.343     -1.451  0.010    -1.80    -1.66    -2.29     2.58
    -3   -0.811    0.134      0.027  0.199    -1.87    -1.06     0.04     0.34
    -1   -0.134   -0.399      0.041  0.010    -3.21     1.84    -0.29     1.01
     2   -0.334   -0.223      0.730  0.006    -3.54     0.88     3.42     4.69
    -1   -0.171   -0.473      0.753  0.010    -1.91    -1.63     0.72     0.93
    -2   -0.193   -0.307      0.150  0.006    -2.24    -1.34     0.16     0.35
    -3    0.447    0.208      0.882  0.199    -1.63    -1.77     0.81     1.14
     1   -0.060    0.356      0.288  0.010    -2.37     3.64     1.19     1.99
     2   -0.154   -0.282     -0.012  0.006    -1.06     2.53     0.73     1.82
     1    0.315   -0.439      1.190  0.010    -1.76     2.60     0.36     0.67
     1   -0.083    0.000     -0.306  0.010    -2.51    -0.16     0.02     0.14
    -3   -0.631    0.664      0.243  0.199    -3.55     1.32     0.85     2.16
     1   -0.056   -0.159      0.208  0.010    -1.82    -1.16    -0.02     0.34
     2   -0.007    0.166     -0.038  0.006    -0.79    -0.61     0.40     2.09
     2   -0.027    0.061     -0.020  0.006    -2.26    -0.26     0.29     1.18
     3    0.146    0.632      0.410  0.199    -1.56     0.03    -0.00     0.14
    -1   -0.090   -0.235     -0.378  0.010    -2.47     1.27    -1.85     2.64
    -3   -0.248    0.619     -0.697  0.199    -1.01    -0.45    -0.58     1.16
     1    1.483   -0.369     -2.164  0.010    -0.73    -1.28    -0.29     0.42
     1    0.370   -0.883     -1.698  0.010    -3.27    -0.39    -2.82     4.18
    -2   -0.110    0.113      0.179  0.006    -4.81     2.23     0.19     1.34
     1   -0.068   -0.297      0.147  0.010    -4.11     1.44     0.10     0.14
