       1       0     406   11.0002    0    6    4    8
    -1    0.839   -0.928      1.163  0.010    -3.35     1.22     0.04     0.07
    -1    1.038   -2.195      2.079  0.010    -2.67    -1.09     1.70     3.00
    -2    0.638   -0.164      1.142  0.006    -3.51    -0.03     0.94     1.62
    -3    0.235    0.494     -0.256  0.199    -0.63    -0.11     0.00     0.08
    -3    0.212    0.225     -0.324  0.199    -0.63    -0.11     0.00     0.08
    -2    0.998    0.780      0.440  0.006    -0.63    -0.11     0.00     0.08
     1    0.196   -0.115      0.044  0.010     0.17     2.79     0.03     0.09
     2   -0.280   -0.834      0.562  0.006    -1.60    -0.26     0.51     3.65
     2   -0.398   -0.369      0.584  0.006     0.17     2.79     0.03     0.09
     2   -0.326    0.270     -0.159  0.006    -2.35     3.74     0.04     0.12
    -1   -1.204    0.237      0.731  0.010    -2.35     3.74     0.04     0.12
    -2   -0.154    0.140     -0.195  0.006    -3.59     1.57    -0.01     0.42
     2   -0.015   -0.007      0.001  0.006    -3.35     1.67    -0.07     0.71
    -1   -0.084   -0.280     -0.102  0.010    -2.69    -1.45     3.67     4.46
    -2   -0.024   -0.265      0.125  0.006    -4.04    -1.01     0.53     1.38
    -1   -0.040   -0.192     -0.462  0.010    -1.73    -0.25     0.27     3.65
     1   -0.229   -1.340     -0.643  0.010    -3.10    -1.00    -0.04     0.12
    -1   -0.080   -0.234      0.113  0.010    -3.10    -1.00    -0.04     0.12
     1   -0.330   -0.160     -0.318  0.010    -3.47     1.23     0.01     0.12
     2    0.098   -0.161     -0.025  0.006    -3.47     1.04     0.03     0.31
     1   -0.881   -0.211      0.427  0.010    -3.47     1.23     0.01     0.12
     2   -0.890   -0.096     -0.538  0.006    -1.56    -0.32    -0.60     1.11
     2    0.584   -0.760     -0.856  0.006    -0.95    -0.99    -0.64     1.14
     3    0.077   -0.072     -0.140  0.199    -0.74    -0.21    -0.07     0.13
     2   -0.058    0.018      0.081  0.006    -3.83     1.92    -0.12     0.38
     1   -0.062    0.149      0.368  0.010    -3.90     1.97     0.07     0.14
     3   -0.343    0.833      0.686  0.199    -3.90     1.97     0.07     0.14
    -1    0.354   -0.902      0.731  0.010    -0.66    -0.27     0.06     0.14
     3   -0.024    0.130      0.238  0.199    -1.14    -0.68     0.02     1.04
     2    0.730    1.161      0.581  0.006    -3.79     1.98     0.06     0.15
    -1    0.020    0.007      0.011  0.010    -3.74     1.85     0.19     0.37
    -2    0.230   -0.408     -0.232  0.006    -4.59     1.32    -0.02     0.15
     1    0.034   -0.259      0.185  0.010    -5.28     0.89     0.03     0.97
    -2   -0.796    0.160     -0.105  0.006    -5.07     0.81     0.15     0.97
     1   -1.128    0.093      1.031  0.010    -4.88     0.01     0.09     0.16
     1   -0.213   -0.260      0.154  0.010    -3.17    -0.05     0.56     1.47
    -1    0.117   -0.344      0.491  0.010    -3.70    -0.60     2.72     3.33
     1    0.178    0.308     -0.325  0.010    -2.16     3.73    -0.11     0.16
     1    1.177    0.158     -1.077  0.010    -2.16     3.73    -0.11     0.16
     2    0.098   -0.162     -0.340  0.006    -2.16     3.73    -0.11     0.16
     2    0.443   -1.087     -0.631  0.006    -0.49    -3.07    -0.09     0.16
    -1    0.087    0.265     -0.220  0.010     0.11    -2.41    -0.78     1.30
    -2    0.548   -0.291      0.569  0.006    -3.25     1.25     0.05     0.16
     1    0.461    0.092     -0.175  0.010    -3.25     1.25     0.05     0.16
     1    0.275   -0.130     -0.055  0.010    -2.69    -1.08     1.83     3.00
     1    0.258   -0.320      0.107  0.010    -4.71    -0.07     0.11     0.16
     2    0.086    0.037      0.090  0.006    -4.77    -0.07     1.33     1.38
    -3    0.143    0.429     -0.087  0.199    -2.17     3.75    -0.10     0.17
     3    0.871    0.009     -1.077  0.199    -2.17     3.75    -0.10     0.17
     2   -0.792    0.064      0.144  0.006    -4.89     0.03    -0.02     0.17
    -2   -0.025    0.254     -0.276  0.006    -4.89     0.03    -0.02     0.17
     2    0.917    1.017     -1.229  0.006    -3.31     1.35    -0.11     0.17
    -1    0.700    0.209     -1.266  0.010    -2.83     1.70    -2.31     2.58
    -3    0.065   -0.257     -0.317  0.199    -3.97     1.14    -0.68     1.26
    -1    0.151    0.343     -0.134  0.010    -3.53     3.08    -0.07     1.46
    -2   -0.035    0.236     -0.380  0.006    -3.55     3.19    -1.84     2.72
    -1   -0.094   -0.028     -0.461  0.010    -0.77    -1.04    -0.61     1.14
     2    0.356    0.213      0.081  0.006    -0.82    -0.87    -0.36     0.96
    -1    0.425    0.361     -0.193  0.010    -0.46    -2.59    -0.24     0.64
     1   -0.073    0.562     -0.132  0.010    -0.51    -2.56    -0.05     0.52
     1    0.347    0.044      1.855  0.010    -2.75    -1.54     3.54     4.46
    -3   -0.771   -0.472      0.662  0.199    -0.65    -3.01     0.13     0.18
     1    0.231   -0.518      0.404  0.010    -0.67    -2.44     0.39     0.63
    -1    0.645    0.592      0.185  0.010    -0.79    -2.18     0.06     0.19
     1    0.381   -0.199      0.303  0.010    -0.43    -2.95     0.03     0.19
    -1    0.366   -0.076      0.001  0.010    -0.41    -2.93     0.02     0.22
     3    0.087   -0.767      1.201  0.199    -0.15    -1.49     2.92     3.28
    -3    0.466   -0.191      0.309  0.199    -0.62    -0.24     0.16     0.19
     3   -0.040   -0.203      0.452  0.199    -3.70     1.61     1.07     1.30
    -2    0.424    0.136     -0.252  0.006    -3.75     1.92     0.05     0.24
    -2   -0.579    0.908     -0.634  0.006    -3.96     2.03    -0.10     0.20
     2   -0.058    0.035     -0.054  0.006    -3.96     2.03    -0.10     0.20
     2    0.011   -0.428      0.070  0.006    -3.45     1.24     0.01     0.20
    -3   -0.112   -0.042      0.509  0.199    -3.85     1.50    -0.02     0.71
    -1   -0.304    0.588     -0.928  0.010    -3.43     1.39    -0.16     0.21
     1   -0.315    0.782     -0.973  0.010    -3.43     1.39    -0.16     0.21
    -2   -0.094    1.349     -1.408  0.006    -4.49     1.16    -1.24     1.76
     2   -0.180   -0.054     -0.446  0.006    -4.76     0.09    -0.16     0.21
     1    0.399   -0.343      0.584  0.010    -3.12     0.02     1.24     1.97
     2    0.151    0.179     -0.081  0.006    -3.27     1.76    -0.10     0.71
     1   -0.222    0.491     -0.377  0.010    -3.42     1.55     0.04     0.48
     2    0.098    1.101      3.212  0.006    -0.66    -0.08     0.20     0.22
     1   -0.059   -0.030      0.097  0.010    -1.31     2.26     5.59     6.14
     2    0.336    0.481      0.690  0.006    -0.66    -0.08     0.20     0.22
    -1   -0.211    0.442      0.030  0.010    -3.39     0.16    -0.17     1.21
     2   -0.170    0.025      0.083  0.006    -4.10    -1.22     0.55     1.38
     1    0.237    0.877     -0.576  0.010    -3.03    -0.76    -0.12     0.22
    -2    0.217   -0.033      0.106  0.006    -3.13     0.26    -1.14     1.74
    -3   -1.094    1.401      3.622  0.199    -3.74     1.60     1.39     1.47
     3   -0.077   -0.075      0.658  0.199    -5.13     0.06    13.62    14.38
    -2    0.005    0.134     -0.585  0.006    -2.96     1.94    -1.72     1.92
     1   -0.412    0.727     -0.650  0.010    -3.39     1.39    -0.17     0.23
    -3   -0.169    0.252      0.104  0.199    -0.69     0.05     0.08     0.27
     2    0.164    0.355      0.251  0.006    -0.68     0.03     0.07     0.24
    -2   -0.313   -0.119      0.025  0.006    -3.43     3.04    -0.26     1.46
     3   -0.385   -0.071      0.354  0.199    -2.43     3.65     0.07     0.24
    -1    0.193    0.994      2.288  0.010    -0.66    -0.06     0.23     0.25
     1    0.150    0.796      1.554  0.010    -0.66    -0.06     0.23     0.25
     2   -0.054    0.043     -0.080  0.006    -1.93    -0.12    -0.70     2.10
    -1    0.198   -0.285     -0.014  0.010    -3.08     1.16    -0.06     0.25
    -2    0.067    0.101     -0.064  0.006    -0.72     0.00     0.16     0.27
     3   -0.180    0.482      0.465  0.199    -2.50     4.05     3.99     6.19
    -2    0.316    0.512      0.441  0.006     0.23     2.90     0.21     0.26
    -2    0.124   -0.122      0.478  0.006     2.59     0.60    13.45    13.90
    -3   -0.209   -0.028      0.413  0.199     0.23     2.90     0.21     0.26
    -2   -0.282    0.401      0.425  0.006    -4.50     1.54     0.17     0.26
     2    0.418    0.353      0.438  0.006    -4.19     1.70     0.49     0.73
    -1    0.145   -0.243     -0.043  0.010    -3.00    -0.82    -0.15     0.26
     1    0.242   -0.058     -0.256  0.010    -3.00    -0.81    -0.16     0.28
     1   -1.019    0.174     -2.294  0.010    -3.62     1.35    -0.45     0.52
    -1   -0.087   -0.159     -0.172  0.010    -4.09     1.16    -0.81     1.26
    -3    0.469   -0.410      0.726  0.199    -3.38     1.06     0.16     0.27
     2    0.065   -0.002     -0.146  0.006    -3.57     0.16     0.04     1.21
     2    0.164   -0.156     -0.042  0.006    -3.08    -1.02    -0.23     0.28
    -2   -0.185   -0.852     -1.806  0.006    -3.08    -1.02    -0.23     0.28
    -3   -0.464    0.010     -0.304  0.199    -3.89     3.15    -2.20     3.11
    -1    0.231    0.233     -0.204  0.010    -2.25     3.70    -0.22     0.29
    -2    0.141   -0.113     -0.741  0.006    -2.10     3.52    -0.99     1.08
    -1    1.065    1.966     -9.407  0.010    -2.23     3.78    -0.29     0.30
     3    0.252    0.436     -1.866  0.199    -2.23     3.83    -0.46     0.48
     1   -0.428   -0.329      0.113  0.010    -0.70    -3.14     0.14     0.30
    -2    0.004   -0.060      0.268  0.006    -0.70    -3.14     0.14     0.30
     1   -0.220   -0.083      0.662  0.010    -3.56     1.44     0.29     0.48
    -2    0.373   -0.343      0.035  0.006    -3.34     1.24     0.41     0.77
    -2    0.031   -0.407      0.158  0.006    -1.59    -1.32     0.05     0.33
     2   -0.041    0.126     -0.175  0.006    -1.95    -0.16    -0.93     2.17
    -2    0.173    0.033     -0.211  0.006    -0.44    -2.79    -0.22     0.40
     2    0.235    0.223     -0.134  0.006    -1.78    -0.89    -0.94     2.86
     1    0.191    0.038     -0.223  0.010    -1.85     1.08    -2.77     3.25
    -2   -0.467   -1.071     -2.497  0.006    -3.40     1.16    -0.30     0.33
    -1   -0.155    0.222     -0.233  0.010    -3.92     1.49     0.07     0.71
