 1 0 406 38 146 432 248
 -1    0.84   -0.93     1.16  0.010    -3.35     1.22     0.04     0.07     1   -3.37    1.27
 -1    0.58   -1.96     1.40  0.010    -3.35     1.22     0.04     0.07     1   -3.37    1.27
 -2   -0.03   -0.23     0.16  0.006    -3.35     1.22     0.04     0.07     1   -3.37    1.27
 -3    0.23    0.49    -0.26  0.199    -0.63    -0.11     0.00     0.08 10006   -0.68   -0.16
 -3    0.21    0.23    -0.32  0.199    -0.63    -0.11     0.00     0.08 10006   -0.68   -0.16
 -2    1.00    0.78     0.44  0.006    -0.63    -0.11     0.00     0.08 10006   -0.68   -0.16
  1    0.20   -0.11     0.04  0.010     0.17     2.79     0.03     0.09 10057    0.20    2.86
  2   -0.65   -1.16     0.14  0.006     0.17     2.79     0.03     0.09 10057    0.20    2.86
  2   -0.40   -0.37     0.58  0.006     0.17     2.79     0.03     0.09 10057    0.20    2.86
  2   -0.33    0.27    -0.16  0.006    -2.35     3.74     0.04     0.12 20044   -2.26    3.71
 -1   -1.20    0.24     0.73  0.010    -2.35     3.74     0.04     0.12 20044   -2.26    3.71
 -2    0.50   -0.59    -0.03  0.006    -3.78     1.80     0.00     0.12 20063   -3.86    1.89
  2    0.63   -0.63     0.09  0.006    -3.78     1.80     0.00     0.12 20063   -3.86    1.89
 -1    0.68   -0.45     1.21  0.010    -4.70    -0.04     0.08     0.12 20061   -4.78   -0.02
 -2    0.08   -0.11     0.05  0.006    -4.70    -0.04     0.08     0.12 20061   -4.78   -0.02
 -1    1.30    0.03     1.06  0.010    -4.70    -0.04     0.08     0.12 20061   -4.78   -0.02
  1   -0.23   -1.34    -0.64  0.010    -3.10    -1.00    -0.04     0.12 20010   -3.08   -0.89
 -1   -0.08   -0.23     0.11  0.010    -3.10    -1.00    -0.04     0.12 20010   -3.08   -0.89
  1   -0.33   -0.16    -0.32  0.010    -3.47     1.23     0.01     0.12     1   -3.37    1.27
  2    0.00   -0.13     0.02  0.006    -3.47     1.23     0.01     0.12     1   -3.37    1.27
  1   -0.88   -0.21     0.43  0.010    -3.47     1.23     0.01     0.12     1   -3.37    1.27
  2   -0.89   -0.12    -0.58  0.006    -0.74    -0.21    -0.07     0.13 10006   -0.68   -0.16
  2   -0.26   -0.62    -0.49  0.006    -0.74    -0.21    -0.07     0.13 10006   -0.68   -0.16
  3    0.08   -0.07    -0.14  0.199    -0.74    -0.21    -0.07     0.13 10006   -0.68   -0.16
  2   -0.02    0.06    -0.23  0.006    -3.90     1.97     0.07     0.14 20063   -3.86    1.89
  1   -0.06    0.15     0.37  0.010    -3.90     1.97     0.07     0.14 20063   -3.86    1.89
  3   -0.34    0.83     0.69  0.199    -3.90     1.97     0.07     0.14 20063   -3.86    1.89
 -1    0.35   -0.90     0.73  0.010    -0.66    -0.27     0.06     0.14 10006   -0.68   -0.16
  3   -0.21   -0.27    -0.09  0.199    -0.66    -0.27     0.06     0.14 10006   -0.68   -0.16
  2    0.73    1.16     0.58  0.006    -3.79     1.98     0.06     0.15 20063   -3.86    1.89
 -1    0.03   -0.10     0.07  0.010    -3.79     1.98     0.06     0.15 20063   -3.86    1.89
 -2    0.23   -0.41    -0.23  0.006    -4.59     1.32    -0.02     0.15 20011   -4.54    1.42
  1   -0.68   -0.42     0.05  0.010    -4.59     1.32    -0.02     0.15 20011   -4.54    1.42
 -2   -0.08    0.32     0.03  0.006    -4.88     0.01     0.09     0.16 20061   -4.78   -0.02
  1   -1.13    0.09     1.03  0.010    -4.88     0.01     0.09     0.16 20061   -4.78   -0.02
  1    0.11   -0.64     0.23  0.010    -3.38     1.17     0.11     0.16     1   -3.37    1.27
 -1   -0.17   -0.93     1.37  0.010    -3.38     1.17     0.11     0.16     1   -3.37    1.27
  1    0.18    0.31    -0.32  0.010    -2.16     3.73    -0.11     0.16 20044   -2.26    3.71
  1    1.18    0.16    -1.08  0.010    -2.16     3.73    -0.11     0.16 20044   -2.26    3.71
  2    0.10   -0.16    -0.34  0.006    -2.16     3.73    -0.11     0.16 20044   -2.26    3.71
  2    0.44   -1.09    -0.63  0.006    -0.49    -3.07    -0.09     0.16 10170   -0.55   -3.00
 -1    0.18    0.21    -0.36  0.010    -0.49    -3.07    -0.09     0.16 10170   -0.55   -3.00
 -2    0.55   -0.29     0.57  0.006    -3.25     1.25     0.05     0.16     1   -3.37    1.27
  1    0.46    0.09    -0.18  0.010    -3.25     1.25     0.05     0.16     1   -3.37    1.27
  1    0.73   -0.37     0.62  0.010    -4.71    -0.07     0.11     0.16 20061   -4.78   -0.02
  1    0.26   -0.32     0.11  0.010    -4.71    -0.07     0.11     0.16 20061   -4.78   -0.02
  2   -0.04    0.00     0.90  0.006    -4.71    -0.07     0.11     0.16 20061   -4.78   -0.02
 -3    0.14    0.43    -0.09  0.199    -2.17     3.75    -0.10     0.17 20044   -2.26    3.71
  3    0.87    0.01    -1.08  0.199    -2.17     3.75    -0.10     0.17 20044   -2.26    3.71
  2   -0.79    0.06     0.14  0.006    -4.89     0.03    -0.02     0.17 20061   -4.78   -0.02
 -2   -0.03    0.25    -0.28  0.006    -4.89     0.03    -0.02     0.17 20061   -4.78   -0.02
  2    0.92    1.02    -1.23  0.006    -3.31     1.35    -0.11     0.17     1   -3.37    1.27
 -1   -0.14   -0.03    -0.10  0.010    -3.31     1.35    -0.11     0.17     1   -3.37    1.27
 -3   -0.15   -0.46    -0.16  0.199    -3.89     1.85    -0.03     0.17 20063   -3.86    1.89
 -1    0.20    0.24     0.10  0.010    -3.89     1.85    -0.03     0.17 20063   -3.86    1.89
 -2   -0.24   -0.01    -0.17  0.006    -3.89     1.85    -0.03     0.17 20063   -3.86    1.89
 -1    0.39    0.08    -0.20  0.010    -1.48    -1.13    -0.07     0.18 20019   -1.64   -1.18
  2    0.73    0.31    -0.28  0.006    -1.48    -1.13    -0.07     0.18 20019   -1.64   -1.18
 -1    0.06   -0.19    -0.04  0.010    -0.52    -2.88    -0.01     0.18 10170   -0.55   -3.00
  1    0.11    0.86    -0.02  0.010    -0.52    -2.88    -0.01     0.18 10170   -0.55   -3.00
  1   -0.45    0.30     0.89  0.010    -0.65    -3.01     0.13     0.18 10170   -0.55   -3.00
 -3   -0.77   -0.47     0.66  0.199    -0.65    -3.01     0.13     0.18 10170   -0.55   -3.00
  1    0.08   -0.17     0.21  0.010    -0.79    -2.18     0.06     0.19 20033   -0.91   -2.25
 -1    0.65    0.59     0.19  0.010    -0.79    -2.18     0.06     0.19 20033   -0.91   -2.25
  1    0.38   -0.20     0.30  0.010    -0.43    -2.95     0.03     0.19 10170   -0.55   -3.00
 -1    0.27    0.43    -0.15  0.010    -0.43    -2.95     0.03     0.19 10170   -0.55   -3.00
  3    0.37   -0.98     2.16  0.199    -0.62    -0.24     0.16     0.19 10006   -0.68   -0.16
 -3    0.47   -0.19     0.31  0.199    -0.62    -0.24     0.16     0.19 10006   -0.68   -0.16
  3    0.02   -0.17     0.51  0.199    -3.78     1.90     0.06     0.20 20063   -3.86    1.89
 -2    0.44    0.22    -0.19  0.006    -3.78     1.90     0.06     0.20 20063   -3.86    1.89
 -2   -0.58    0.91    -0.63  0.006    -3.96     2.03    -0.10     0.20 20063   -3.86    1.89
  2   -0.06    0.03    -0.05  0.006    -3.96     2.03    -0.10     0.20 20063   -3.86    1.89
  2    0.01   -0.43     0.07  0.006    -3.45     1.24     0.01     0.20     1   -3.37    1.27
 -3   -0.40    0.30    -0.04  0.199    -3.45     1.24     0.01     0.20     1   -3.37    1.27
 -1   -0.30    0.59    -0.93  0.010    -3.43     1.39    -0.16     0.21     1   -3.37    1.27
  1   -0.32    0.78    -0.97  0.010    -3.43     1.39    -0.16     0.21     1   -3.37    1.27
 -2    0.29    1.14    -1.15  0.006    -4.76     0.09    -0.16     0.21 20061   -4.78   -0.02
  2   -0.18   -0.05    -0.45  0.006    -4.76     0.09    -0.16     0.21 20061   -4.78   -0.02
  1    0.07   -0.36     0.33  0.010    -3.37     1.29     0.06     0.22     1   -3.37    1.27
  2    0.03    0.14    -0.05  0.006    -3.37     1.29     0.06     0.22     1   -3.37    1.27
  1   -0.07    0.33    -0.02  0.010    -3.37     1.29     0.06     0.22     1   -3.37    1.27
  2    0.10    1.10     3.21  0.006    -0.66    -0.08     0.20     0.22 10006   -0.68   -0.16
  1   -0.09    0.34     0.78  0.010    -0.66    -0.08     0.20     0.22 10006   -0.68   -0.16
  2    0.34    0.48     0.69  0.006    -0.66    -0.08     0.20     0.22 10006   -0.68   -0.16
 -1   -0.12    0.53    -0.11  0.010    -3.17    -0.79     0.01     0.22 20010   -3.08   -0.89
  2   -0.27   -0.13     0.16  0.006    -3.17    -0.79     0.01     0.22 20010   -3.08   -0.89
  1    0.24    0.88    -0.58  0.010    -3.03    -0.76    -0.12     0.22 20010   -3.08   -0.89
 -2    0.04   -0.14    -0.12  0.006    -3.03    -0.76    -0.12     0.22 20010   -3.08   -0.89
 -3   -1.67    1.57     6.39  0.199    -3.43     1.31     0.21     0.22     1   -3.37    1.27
  3   -0.21   -0.08     0.84  0.199    -3.43     1.31     0.21     0.22     1   -3.37    1.27
 -2    0.25    0.32    -0.88  0.006    -3.39     1.39    -0.17     0.23     1   -3.37    1.27
  1   -0.41    0.73    -0.65  0.010    -3.39     1.39    -0.17     0.23     1   -3.37    1.27
 -3   -0.18    0.35     0.03  0.199    -0.68     0.03     0.07     0.24 10006   -0.68   -0.16
  2    0.16    0.36     0.25  0.006    -0.68     0.03     0.07     0.24 10006   -0.68   -0.16
 -2   -0.27   -0.17    -0.09  0.006    -2.43     3.65     0.07     0.24 20044   -2.26    3.71
  3   -0.38   -0.07     0.35  0.199    -2.43     3.65     0.07     0.24 20044   -2.26    3.71
 -1    0.19    0.99     2.29  0.010    -0.66    -0.06     0.23     0.25 10006   -0.68   -0.16
  1    0.15    0.80     1.55  0.010    -0.66    -0.06     0.23     0.25 10006   -0.68   -0.16
  2    0.30   -0.33    -0.17  0.006    -3.08     1.16    -0.06     0.25 10058   -3.24    1.35
 -1    0.20   -0.29    -0.01  0.010    -3.08     1.16    -0.06     0.25 10058   -3.24    1.35
 -2    0.07    0.00     0.01  0.006    -0.73     0.00     0.16     0.26 10006   -0.68   -0.16
  3   -0.35    0.79     0.75  0.199    -0.73     0.00     0.16     0.26 10006   -0.68   -0.16
 -2    0.32    0.51     0.44  0.006     0.23     2.90     0.21     0.26 10057    0.20    2.86
 -2    0.15   -0.14     0.83  0.006     0.23     2.90     0.21     0.26 10057    0.20    2.86
 -3   -0.21   -0.03     0.41  0.199     0.23     2.90     0.21     0.26 10057    0.20    2.86
 -2   -0.28    0.40     0.43  0.006    -4.50     1.54     0.17     0.26 20011   -4.54    1.42
  2    0.46    0.24     0.48  0.006    -4.50     1.54     0.17     0.26 20011   -4.54    1.42
 -1    0.15   -0.24    -0.04  0.010    -3.00    -0.82    -0.15     0.26 20010   -3.08   -0.89
  1    0.15    0.55    -0.57  0.010    -3.00    -0.82    -0.15     0.26 20010   -3.08   -0.89
  1   -1.31    0.46    -2.45  0.010    -3.50     1.31    -0.23     0.26     1   -3.37    1.27
 -1   -0.09    0.02    -0.10  0.010    -3.50     1.31    -0.23     0.26     1   -3.37    1.27
 -3    0.47   -0.41     0.73  0.199    -3.38     1.06     0.16     0.27 20021   -3.51    1.19
  2    0.08   -0.12    -0.05  0.006    -3.38     1.06     0.16     0.27 20021   -3.51    1.19
  2    0.16   -0.16    -0.04  0.006    -3.08    -1.02    -0.23     0.28 20010   -3.08   -0.89
 -2   -0.19   -0.85    -1.81  0.006    -3.08    -1.02    -0.23     0.28 20010   -3.08   -0.89
 -3   -0.35   -0.10    -0.42  0.199    -2.25     3.70    -0.22     0.29 20044   -2.26    3.71
 -1    0.23    0.23    -0.20  0.010    -2.25     3.70    -0.22     0.29 20044   -2.26    3.71
 -2    0.16   -0.19    -0.80  0.006    -2.25     3.70    -0.22     0.29 20044   -2.26    3.71
 -1    1.07    1.97    -9.41  0.010    -2.23     3.78    -0.29     0.30 20044   -2.26    3.71
  3   -0.01    0.26    -0.76  0.199    -2.23     3.78    -0.29     0.30 20044   -2.26    3.71
  1   -0.43   -0.33     0.11  0.010    -0.70    -3.14     0.14     0.30 10170   -0.55   -3.00
 -2    0.00   -0.06     0.27  0.006    -0.70    -3.14     0.14     0.30 10170   -0.55   -3.00
  1   -0.51    0.14     0.36  0.010    -3.46     1.44     0.18     0.31 10058   -3.24    1.35
 -2   -0.21    0.15     0.22  0.006    -3.46     1.44     0.18     0.31 10058   -3.24    1.35
 -2    0.03   -0.41     0.16  0.006    -1.59    -1.32     0.05     0.33 20019   -1.64   -1.18
  2    0.07    0.16    -0.06  0.006    -1.59    -1.32     0.05     0.33 20019   -1.64   -1.18
 -2    0.34    0.20    -0.20  0.006    -0.49    -2.83    -0.19     0.33 10170   -0.55   -3.00
  2   -0.19    0.27    -0.32  0.006    -0.49    -2.83    -0.19     0.33 10170   -0.55   -3.00
  1    0.19   -0.01    -0.31  0.010    -3.40     1.16    -0.30     0.33     1   -3.37    1.27
 -2   -0.47   -1.07    -2.50  0.006    -3.40     1.16    -0.30     0.33     1   -3.37    1.27
 -1    0.39    0.04    -0.02  0.010    -4.22     1.50    -0.03     0.33 20011   -4.54    1.42
  1    0.17    0.11    -0.04  0.010    -4.22     1.50    -0.03     0.33 20011   -4.54    1.42
 -1    0.03    1.11    -2.25  0.010    -3.37     1.42    -0.30     0.34     1   -3.37    1.27
  2   -0.01    0.16    -0.24  0.006    -3.37     1.42    -0.30     0.34     1   -3.37    1.27
  2   -0.73   -0.35    -1.99  0.006    -3.98     1.81    -0.29     0.34 20063   -3.86    1.89
 -1   -0.07   -0.15    -0.01  0.010    -3.98     1.81    -0.29     0.34 20063   -3.86    1.89
 -2    0.18    0.46    -1.32  0.006    -0.80    -2.19    -0.29     0.34 20033   -0.91   -2.25
  1    0.39   -0.14    -0.28  0.010    -0.80    -2.19    -0.29     0.34 20033   -0.91   -2.25
 -1    0.00    0.20     0.00  0.010    -3.34     1.25     0.11     0.35 20021   -3.51    1.19
  3    0.32   -0.09     0.19  0.199    -3.34     1.25     0.11     0.35 20021   -3.51    1.19
 -1   -0.43    0.15    -0.71  0.010    -0.62    -2.95    -0.23     0.35 10170   -0.55   -3.00
  1    0.21    0.00    -0.01  0.010    -0.62    -2.95    -0.23     0.35 10170   -0.55   -3.00
 -3   -0.43   -0.03     0.25  0.199    -3.92     1.84     0.28     0.35 20063   -3.86    1.89
  1    0.19   -0.19     0.98  0.010    -3.92     1.84     0.28     0.35 20063   -3.86    1.89
 -1    0.12    0.54    -2.78  0.010    -2.29     3.80    -0.34     0.35 20044   -2.26    3.71
  3   -0.63    0.98    -2.89  0.199    -2.29     3.80    -0.34     0.35 20044   -2.26    3.71
  1    0.21    0.35    -0.56  0.010    -3.44     1.18    -0.29     0.35 20021   -3.51    1.19
  1    0.09   -0.40    -0.43  0.010    -3.44     1.18    -0.29     0.35 20021   -3.51    1.19
  2    0.06    0.01    -0.52  0.006    -3.44     1.18    -0.29     0.35 20021   -3.51    1.19
 -1    0.06   -0.18    -0.12  0.010    -0.74    -2.53    -0.12     0.35 20033   -0.91   -2.25
  1    0.23   -0.31    -0.08  0.010    -0.74    -2.53    -0.12     0.35 20033   -0.91   -2.25
 -1   -0.31    0.06    -2.29  0.010    -0.61    -2.92    -0.34     0.36 10170   -0.55   -3.00
  3   -0.62    1.00    -2.64  0.199    -0.61    -2.92    -0.34     0.36 10170   -0.55   -3.00
  2    0.07    0.00     0.20  0.006    -0.74    -2.19     0.32     0.37 20033   -0.91   -2.25
 -1    1.00    0.35     1.93  0.010    -0.74    -2.19     0.32     0.37 20033   -0.91   -2.25
 -2    0.21    0.22     0.78  0.006    -0.79    -2.28     0.29     0.38 20033   -0.91   -2.25
  1    0.17   -0.35     0.20  0.010    -0.79    -2.28     0.29     0.38 20033   -0.91   -2.25
 -2   -0.85   -0.21    -1.51  0.006    -1.82    -1.23    -0.34     0.38 20019   -1.64   -1.18
  1   -0.18   -0.05    -0.48  0.010    -1.82    -1.23    -0.34     0.38 20019   -1.64   -1.18
  1    0.10   -0.75    -3.51  0.010    -4.74    -0.12    -0.37     0.39 20061   -4.78   -0.02
 -1    0.40   -0.52    -1.11  0.010    -4.74    -0.12    -0.37     0.39 20061   -4.78   -0.02
 -1   -0.03    0.42     0.93  0.010    -4.87     0.05     0.37     0.39 20061   -4.78   -0.02
  1   -0.99    0.36     3.27  0.010    -4.87     0.05     0.37     0.39 20061   -4.78   -0.02
 -3    0.01    0.16    -1.27  0.199    -0.99    -2.26    -0.34     0.39 20033   -0.91   -2.25
  2   -0.42   -0.20    -0.32  0.006    -0.99    -2.26    -0.34     0.39 20033   -0.91   -2.25
 -1   -0.81    0.21     3.12  0.010    -1.01    -2.26     0.38     0.40 20033   -0.91   -2.25
  1   -0.79   -0.45     2.88  0.010    -1.01    -2.26     0.38     0.40 20033   -0.91   -2.25
 -1    0.27    0.02     2.39  0.010     0.30     2.89     0.39     0.40 10057    0.20    2.86
  1    1.08    0.51     2.93  0.010     0.30     2.89     0.39     0.40 10057    0.20    2.86
 -1    0.65   -0.24    -0.85  0.010    -1.47    -1.23    -0.33     0.41 20019   -1.64   -1.18
  1   -0.07    0.08    -0.26  0.010    -1.47    -1.23    -0.33     0.41 20019   -1.64   -1.18
